,name,github_id,resource,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,labels,license,latest_stable_release_published_at,latest_stable_release_number,release_count,github_release_downloads,monthly_downloads,conda_id,pypi_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,brew_id,maven_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,conda_dependent_project_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,licenses,apt_id
332,micawber,coleifer/micawber,,web-scraping,https://github.com/coleifer/micawber,https://github.com/coleifer/micawber,2012-03-27 21:42:46.000000,2021-02-01 16:26:46.000000,2021-02-01 16:26:20.000000,78.0,,53.0,522.0,193.0,a small library for extracting rich content from urls.,26.0,25,True,,MIT,2020-12-17 15:44:56.000000,0.5.2,22.0,,4830.0,,micawber,869.0,497.0,https://pypi.org/project/micawber,2020-12-17 15:44:56.000000,372.0,4830.0,,,,2.0,,,,,,,,,,,,,,,,,,
333,dj-rest-auth,jazzband/dj-rest-auth,,auth,https://github.com/iMerica/dj-rest-auth,https://github.com/iMerica/dj-rest-auth,2020-02-28 19:35:48.000000,2021-02-24 08:09:25.000000,2021-02-23 03:33:55.000000,86.0,50.0,92.0,463.0,788.0,Authentication for Django Rest Framework.,132.0,25,True,['django'],MIT,2021-01-11 08:20:58.000000,2.1.3,23.0,97.0,17613.0,,dj-rest-auth,603.0,603.0,https://pypi.org/project/dj-rest-auth,2021-01-11 08:17:08.000000,0.0,17605.0,,,,3.0,,,,,,,,,,,,,,,,iMerica/dj-rest-auth,,
334,django-dbbackup,django-dbbackup/django-dbbackup,,django-utils,https://github.com/django-dbbackup/django-dbbackup,https://github.com/django-dbbackup/django-dbbackup,2014-12-29 02:39:34.000000,2021-02-18 09:38:18.000000,2020-12-25 17:39:41.000000,139.0,64.0,188.0,463.0,415.0,Management commands to help backup and restore your project database and media files.,50.0,25,True,['django'],BSD-3-Clause,2020-04-14 18:27:39.000000,3.3.0,40.0,,13133.0,,django-dbbackup,903.0,605.0,https://pypi.org/project/django-dbbackup,2020-04-14 18:27:39.000000,298.0,13133.0,,,,3.0,,,,,,,,,,,,,,,,,,
335,httmock,patrys/httmock,,testing,https://github.com/patrys/httmock,https://github.com/patrys/httmock,2013-03-19 23:35:33.000000,2020-10-28 12:01:29.000000,2020-10-28 12:00:08.000000,52.0,15.0,15.0,420.0,102.0,A mocking library for requests.,29.0,25,True,,Apache-2.0,2020-10-28 12:01:29.000000,1.4.0,19.0,,165459.0,,httmock,2427.0,1263.0,https://pypi.org/project/httmock,2020-10-28 12:01:29.000000,1164.0,165459.0,,,,3.0,,,,,,,,,,,,,,,,,,
336,flask-assets,miracle2k/flask-assets,,flask-utils,https://github.com/miracle2k/flask-assets,https://github.com/miracle2k/flask-assets,2010-08-06 11:51:29.000000,2020-02-29 00:06:40.000000,2020-02-29 00:06:32.000000,85.0,18.0,72.0,407.0,263.0,Flask webassets integration.,38.0,25,True,['flask'],BSD-2-Clause,2011-10-12 14:37:19.000000,0.6.2,15.0,,42471.0,conda-forge/flask-assets,flask-assets,9461.0,5431.0,https://pypi.org/project/flask-assets,2019-12-20 21:37:28.000000,4030.0,42080.0,https://anaconda.org/conda-forge/flask-assets,2019-12-24 17:28:27.011000,20366.0,2.0,,,,,,,,,,,,,,,,,,
337,flask-session,fengsp/flask-session,,flask-utils,https://github.com/fengsp/flask-session,https://github.com/fengsp/flask-session,2014-04-25 11:48:29.000000,2021-02-10 10:22:21.000000,2020-05-14 07:31:28.000000,152.0,70.0,35.0,339.0,62.0,Server side session extension for Flask.,7.0,25,True,['flask'],BSD-3-Clause,2020-05-14 07:11:28.000000,0.3.2,9.0,,50233.0,,flask-session,15980.0,13942.0,https://pypi.org/project/flask-session,2020-05-14 07:11:28.000000,2038.0,50233.0,,,,2.0,,,,,,,,,,,,,,,,,,
338,aioresponses,pnuckowski/aioresponses,,testing,https://github.com/pnuckowski/aioresponses,https://github.com/pnuckowski/aioresponses,2016-10-16 10:42:14.000000,2021-01-12 21:18:00.000000,2020-12-16 18:53:37.000000,50.0,21.0,38.0,278.0,233.0,Aioresponses is a helper for mock/fake web requests in python aiohttp package.,34.0,25,True,,MIT,2020-10-29 13:53:49.000000,0.7.1,21.0,,106174.0,,aioresponses,152.0,,https://pypi.org/project/aioresponses,2020-10-29 13:53:49.000000,152.0,106174.0,,,,3.0,,,,,,,,,,,,,,,,,,
339,flask-paginate,lixxu/flask-paginate,,flask-utils,https://github.com/lixxu/flask-paginate,https://github.com/lixxu/flask-paginate,2012-10-07 12:21:45.000000,2021-02-01 01:47:59.000000,2021-01-31 23:34:01.000000,72.0,3.0,55.0,223.0,143.0,Pagination support for flask.,27.0,25,True,['flask'],BSD-3-Clause,2021-02-01 01:47:58.000000,0.8.1,30.0,22.0,14805.0,,flask-paginate,1621.0,1537.0,https://pypi.org/project/flask-paginate,2021-01-31 23:34:40.000000,84.0,14804.0,,,,2.0,,,,,,,,,,,,,,,,,,
340,pytest-splinter,pytest-dev/pytest-splinter,,testing,https://github.com/pytest-dev/pytest-splinter,https://github.com/pytest-dev/pytest-splinter,2014-02-16 17:03:35.000000,2020-12-25 19:34:28.000000,2020-12-25 19:34:19.000000,49.0,9.0,66.0,202.0,305.0,pytest splinter and selenium integration for anyone interested in browser interaction in tests.,28.0,25,True,,MIT,2020-12-25 19:34:28.000000,3.3.1,73.0,,16299.0,,pytest-splinter,515.0,301.0,https://pypi.org/project/pytest-splinter,2020-12-25 19:34:28.000000,214.0,16299.0,,,,3.0,,,,,,,,,,,,,,,,,,
341,djangorestframework-stubs,typeddjango/djangorestframework-stubs,,django-utils,https://github.com/typeddjango/djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,2018-11-12 01:07:16.000000,2021-02-03 11:26:07.000000,2021-02-03 11:17:42.000000,37.0,18.0,42.0,184.0,139.0,PEP-484 stubs for django-rest-framework.,28.0,25,True,['django'],MIT,2021-02-03 11:26:23.000000,1.4.0,11.0,,39705.0,,djangorestframework-stubs,972.0,886.0,https://pypi.org/project/djangorestframework-stubs,2021-02-03 11:25:42.000000,86.0,39705.0,,,,3.0,,,,,,,,,,,,,,,,,,
342,flask-seasurf,maxcountryman/flask-seasurf,,flask-utils,https://github.com/maxcountryman/flask-seasurf,https://github.com/maxcountryman/flask-seasurf,2011-12-06 18:51:00.000000,2021-01-10 15:40:47.000000,2021-01-10 15:37:12.000000,41.0,7.0,36.0,165.0,148.0,SeaSurf is a Flask extension for preventing cross-site request forgery (CSRF).,29.0,25,True,['flask'],BSD-3-Clause,2021-01-10 15:40:47.000000,0.3.0,25.0,,23478.0,conda-forge/flask-seasurf,flask-seasurf,1799.0,1299.0,https://pypi.org/project/flask-seasurf,2021-01-10 15:40:47.000000,500.0,23227.0,https://anaconda.org/conda-forge/flask-seasurf,2020-11-27 05:33:00.251000,13306.0,2.0,,,,,,,,,,,,,,,,,,
343,ipaddress,phihag/ipaddress,,others,https://github.com/phihag/ipaddress,https://github.com/phihag/ipaddress,2013-02-03 20:45:43.000000,2020-11-20 14:29:57.000000,2019-10-18 01:30:15.000000,44.0,6.0,34.0,89.0,123.0,Python 3.3+'s ipaddress for older Python versions.,7.0,25,False,,PSF-2.0,2019-10-18 01:30:27.000000,1.0.23,22.0,,3037638.0,conda-forge/ipaddress,ipaddress,38358.0,25508.0,https://pypi.org/project/ipaddress,2019-10-18 01:30:27.000000,12850.0,3021630.0,https://anaconda.org/conda-forge/ipaddress,2019-10-18 02:37:29.309000,864456.0,3.0,,,,,,,,,,,,,,,,,,
344,saleor,mirumee/saleor,,others,https://github.com/mirumee/saleor,https://github.com/mirumee/saleor,2013-02-12 16:46:39.000000,2021-02-25 12:31:44.000000,2021-02-25 08:35:23.000000,3533.0,224.0,2711.0,10450.0,17795.0,"A modular, high performance, headless e-commerce platform built with Python, GraphQL, Django, and ReactJS.",199.0,24,True,"['django', 'graphql']",BSD-3-Clause,2021-02-08 12:38:55.000000,2.11.8,65.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
345,WikiExtractor,attardi/wikiextractor,,third-party-apis,https://github.com/attardi/wikiextractor,https://github.com/attardi/wikiextractor,2015-03-22 12:03:01.000000,2021-01-17 10:00:33.000000,2020-12-17 12:17:34.000000,732.0,84.0,109.0,2540.0,217.0,A tool for extracting plain text from Wikipedia dumps.,29.0,24,True,,AGPL-3.0,2020-12-05 19:18:56.000000,3.0.4,3.0,,1175.0,,wikiextractor,53.0,49.0,https://pypi.org/project/wikiextractor,2020-12-05 19:18:56.000000,4.0,1175.0,,,,3.0,,,,,,,,,,,,,,,,,,
346,telepot,nickoala/telepot,,third-party-apis,https://github.com/nickoala/telepot,https://github.com/nickoala/telepot,2015-07-09 03:06:53.000000,2020-01-23 18:22:04.000000,2019-05-09 12:46:06.000000,430.0,108.0,326.0,2356.0,431.0,Python framework for Telegram Bot API.,10.0,24,False,,MIT,,,78.0,,11467.0,,telepot,3412.0,2448.0,https://pypi.org/project/telepot,2018-05-26 16:26:54.000000,964.0,11467.0,,,,3.0,,,,,,,,,,,,,,,,,,
347,weblate,WeblateOrg/weblate,,others,https://github.com/WeblateOrg/weblate,https://github.com/WeblateOrg/weblate,2012-02-27 09:33:29.000000,2021-02-25 12:49:47.000000,2021-02-25 12:49:28.000000,589.0,264.0,3325.0,2280.0,45862.0,Web based localization tool with tight version control integration.,1061.0,24,True,,GPL-3.0,2021-02-19 08:13:18.000000,weblate-4.5,68.0,950.0,854.0,,weblate,38.0,18.0,https://pypi.org/project/weblate,2021-02-19 08:12:47.000000,20.0,804.0,,,,3.0,,,,,,,,,,,,,,,,,,
348,igramscraper,realsirjoe/instagram-scraper,,third-party-apis,https://github.com/realsirjoe/instagram-scraper,https://github.com/realsirjoe/instagram-scraper,2019-06-10 06:15:55.000000,2021-01-03 16:33:33.000000,2020-09-30 06:15:54.000000,288.0,75.0,38.0,1832.0,157.0,"scrapes medias, likes, followers, tags and all metadata. Inspired by instagram-php-scraper,bot.",27.0,24,True,,MIT,2020-05-25 18:11:03.000000,0.3.5,9.0,,4081.0,,igramscraper,89.0,87.0,https://pypi.org/project/igramscraper,2020-05-25 18:11:03.000000,2.0,4081.0,,,,3.0,,,,,,,,,,,,,,,,,,
349,twitterscraper,taspinar/twitterscraper,,third-party-apis,https://github.com/taspinar/twitterscraper,https://github.com/taspinar/twitterscraper,2016-06-16 06:51:10.000000,2020-10-02 10:01:08.000000,2020-07-28 11:36:45.000000,497.0,129.0,152.0,1633.0,262.0,Scrape Twitter for Tweets.,34.0,24,True,,MIT,2020-07-28 11:38:17.000000,1.6.1,47.0,,1212.0,,twitterscraper,381.0,337.0,https://pypi.org/project/twitterscraper,2020-07-28 11:38:17.000000,44.0,1212.0,,,,3.0,,,,,,,,,,,,,,,,,,
350,hyde,hyde/hyde,,others,https://github.com/hyde/hyde,https://github.com/hyde/hyde,2011-01-07 09:52:20.000000,2020-12-28 00:18:49.000000,2016-03-10 01:59:31.000000,247.0,64.0,138.0,1573.0,600.0,A Python Static Website Generator.,43.0,24,False,,MIT,2015-11-09 13:50:15.000000,0.8.9,16.0,,236.0,,hyde,210.0,80.0,https://pypi.org/project/hyde,2015-11-09 13:50:15.000000,130.0,236.0,,,,3.0,,,,,,,,,,,,,,,,,,
351,flask-bootstrap,esbullington/flask-bootstrap,,flask-utils,https://github.com/esbullington/flask-bootstrap,https://github.com/esbullington/flask-bootstrap,2012-03-06 17:53:29.000000,2019-08-14 04:58:43.000000,2019-08-14 04:58:34.000000,685.0,3.0,4.0,1470.0,139.0,"A Flask app template with integrated SQLAlchemy, authentication, and Bootstrap frontend.",6.0,24,False,['flask'],BSD-3-Clause,,,36.0,,52230.0,conda-forge/flask-bootstrap,flask-bootstrap,10876.0,,https://pypi.org/project/flask-bootstrap,2017-01-11 23:28:23.000000,10876.0,52049.0,https://anaconda.org/conda-forge/flask-bootstrap,2018-07-09 17:35:26.581000,5628.0,3.0,,,,,,,,,,,,,,,,,,
352,Meinheld,mopemope/meinheld,,servers,https://github.com/mopemope/meinheld,https://github.com/mopemope/meinheld,2010-07-30 01:38:27.000000,2020-06-23 16:07:13.000000,2020-06-23 16:07:11.000000,87.0,22.0,49.0,1335.0,633.0,Meinheld is a high performance asynchronous WSGI Web Server (based on picoev).,20.0,24,True,,BSD-3-Clause,2020-05-17 13:09:14.000000,1.0.2,40.0,,12785.0,,meinheld,1149.0,555.0,https://pypi.org/project/meinheld,2020-05-17 13:09:14.000000,594.0,12785.0,,,,3.0,,,,,,,,,,,,,,,,,,
353,django-devserver,dcramer/django-devserver,,servers,https://github.com/dcramer/django-devserver,https://github.com/dcramer/django-devserver,2010-02-09 20:35:52.000000,2020-02-26 17:37:11.000000,2016-03-05 15:18:30.000000,166.0,60.0,28.0,1263.0,218.0,A drop-in replacement for Django's runserver.,39.0,24,False,['django'],BSD-3-Clause,2014-05-02 19:10:18.000000,0.8.0,24.0,,3478.0,,django-devserver,392.0,323.0,https://pypi.org/project/django-devserver,2014-05-02 19:10:18.000000,69.0,3478.0,,,,3.0,,,,,,,,,,,,,,,,,,
354,flask-graphql,graphql-python/flask-graphql,,graphql,https://github.com/graphql-python/flask-graphql,https://github.com/graphql-python/flask-graphql,2016-01-23 09:20:02.000000,2020-08-07 18:38:19.000000,2020-08-07 18:38:18.000000,121.0,31.0,20.0,1180.0,97.0,Adds GraphQL support to your Flask application.,15.0,24,True,"['flask', 'graphql']",MIT,2019-12-05 15:32:32.000000,2.0.1,10.0,,76709.0,conda-forge/flask-graphql,flask-graphql,2052.0,1672.0,https://pypi.org/project/flask-graphql,2019-12-05 15:32:32.000000,380.0,76345.0,https://anaconda.org/conda-forge/flask-graphql,2020-05-11 12:46:13.920000,6204.0,2.0,,,,,,,,,,,,,,,,,,
355,authomatic,authomatic/authomatic,,auth,https://github.com/authomatic/authomatic,https://github.com/authomatic/authomatic,2013-02-07 14:13:35.000000,2021-02-19 12:25:53.000000,2021-02-19 12:24:42.000000,394.0,39.0,86.0,963.0,1137.0,Simple yet powerful authorization / authentication client library for Python web applications.,43.0,24,True,,MIT,2019-11-27 16:10:13.000000,1.0.0,20.0,,733.0,,authomatic,492.0,,https://pypi.org/project/authomatic,2019-11-27 16:10:13.000000,492.0,733.0,,,,3.0,,,,,,,,,,,,,,,,,,
356,django-jenkins,kmmbvnr/django-jenkins,,django-utils,https://github.com/kmmbvnr/django-jenkins,https://github.com/kmmbvnr/django-jenkins,2010-07-02 08:55:14.000000,2020-07-02 15:22:43.000000,2017-02-16 12:03:00.000000,238.0,9.0,219.0,932.0,544.0,Plug and play continuous integration with django and jenkins.,70.0,24,False,['django'],LGPL-3.0,2016-09-15 09:54:04.000000,0.110.0,19.0,,12119.0,,django-jenkins,2313.0,1111.0,https://pypi.org/project/django-jenkins,2016-09-15 09:54:04.000000,1202.0,12119.0,,,,3.0,,,,,,,,,,,,,,,,,,
357,django-vanilla-views,encode/django-vanilla-views,,django-utils,https://github.com/encode/django-vanilla-views,https://github.com/encode/django-vanilla-views,2013-09-02 13:41:57.000000,2020-09-10 16:38:44.000000,2020-09-10 16:33:08.000000,70.0,2.0,39.0,877.0,167.0,Beautifully simple class-based views.,30.0,24,True,['django'],BSD-2-Clause,2020-09-10 16:34:19.000000,2.0.0,14.0,,3244.0,,django-vanilla-views,931.0,441.0,https://pypi.org/project/django-vanilla-views,2020-09-10 16:34:19.000000,490.0,3244.0,,,,3.0,,,,,,,,,,,,,,,,,,
358,sockjs-tornado,mrjoes/sockjs-tornado,,websocket,https://github.com/mrjoes/sockjs-tornado,https://github.com/mrjoes/sockjs-tornado,2011-12-06 20:41:39.000000,2020-08-16 21:25:27.000000,2020-04-24 15:02:32.000000,160.0,35.0,40.0,853.0,194.0,WebSocket emulation - Python server.,35.0,24,True,,MIT,2020-04-24 15:02:06.000000,1.0.7,11.0,,7683.0,,sockjs-tornado,3480.0,2006.0,https://pypi.org/project/sockjs-tornado,2020-04-24 15:02:06.000000,1474.0,7683.0,,,,3.0,,,,,,,,,,,,,,,,,,
359,django-configurations,jazzband/django-configurations,,django-utils,https://github.com/jazzband/django-configurations,https://github.com/jazzband/django-configurations,2012-07-21 13:56:20.000000,2021-01-19 15:41:09.000000,2021-01-19 15:41:05.000000,116.0,50.0,116.0,793.0,391.0,A helper for organizing Django project settings by relying on well established programming patterns.,51.0,24,True,['django'],BSD-3-Clause,2018-08-16 12:51:51.000000,2.1,17.0,,33048.0,,django-configurations,3078.0,1820.0,https://pypi.org/project/django-configurations,2019-12-03 12:43:48.000000,1258.0,33048.0,,,,3.0,,,,,,,,,,,,,,,,,,
360,cloudscraper,venomous/cloudscraper,,web-scraping,https://github.com/VeNoMouS/cloudscraper,https://github.com/VeNoMouS/cloudscraper,2019-04-16 02:18:50.000000,2021-01-28 02:36:23.000000,2021-01-28 01:37:16.000000,121.0,5.0,,780.0,249.0,A Python module to bypass Cloudflare's anti-bot page.,8.0,24,True,,MIT,2021-01-28 01:41:51.000000,1.2.56,82.0,,20519.0,,cloudscraper,416.0,408.0,https://pypi.org/project/cloudscraper,2021-01-28 01:41:51.000000,8.0,20519.0,,,,3.0,,,,,,,,,,,,,,,,,,
361,django-admin-interface,fabiocaccamo/django-admin-interface,,admin-ui,https://github.com/fabiocaccamo/django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,2015-10-26 14:46:36.000000,2021-02-08 10:22:19.000000,2021-02-08 10:21:37.000000,81.0,6.0,84.0,705.0,426.0,django's default admin interface made customizable. popup windows replaced by modals.,13.0,24,True,['django'],MIT,2021-02-08 10:22:19.000000,0.15.3,72.0,,12669.0,,django-admin-interface,617.0,575.0,https://pypi.org/project/django-admin-interface,2021-02-08 10:22:19.000000,42.0,12669.0,,,,3.0,,,,,,,,,,,,,,,,,,
362,django-solo,lazybird/django-solo,,django-utils,https://github.com/lazybird/django-solo,https://github.com/lazybird/django-solo,2013-05-22 21:28:08.000000,2021-01-09 12:42:16.000000,2020-12-19 05:43:35.000000,68.0,12.0,36.0,557.0,125.0,Helps working with singletons - things like global settings that you want to edit from the admin site.,39.0,24,False,['django'],CC-BY-3.0,2020-12-19 05:44:54.000000,1.1.5,11.0,,28854.0,,django-solo,1519.0,965.0,https://pypi.org/project/django-solo,2020-12-19 05:44:54.000000,554.0,28854.0,,,,3.0,,,,,,,,,,,,,,,,,,
363,flask-apispec,jmcarp/flask-apispec,,flask-utils,https://github.com/jmcarp/flask-apispec,https://github.com/jmcarp/flask-apispec,2015-07-13 02:46:44.000000,2020-10-25 23:22:51.084000,2020-10-25 21:04:10.000000,117.0,85.0,61.0,526.0,216.0,Build and document REST APIs with Flask and apispec.,29.0,24,True,['flask'],MIT,2020-10-25 21:09:57.000000,0.11.0,26.0,,37447.0,conda-forge/flask-apispec,flask-apispec,496.0,434.0,https://pypi.org/project/flask-apispec,2020-10-25 21:09:57.000000,62.0,35739.0,https://anaconda.org/conda-forge/flask-apispec,2020-10-25 23:22:51.084000,81996.0,3.0,,,,,,,,,,,,,,,,,,
364,flask-swagger,gangverk/flask-swagger,,openapi-utils,https://github.com/gangverk/flask-swagger,https://github.com/gangverk/flask-swagger,2015-03-01 01:08:16.000000,2020-11-06 14:58:07.000000,2020-09-29 10:30:18.000000,85.0,17.0,13.0,425.0,120.0,A swagger 2.0 spec extractor for flask.,24.0,24,True,['flask'],MIT,2019-03-26 11:27:48.000000,0.2.14,17.0,,433891.0,conda-forge/flask-swagger,flask-swagger,3072.0,2454.0,https://pypi.org/project/flask-swagger,2019-03-26 11:27:48.000000,618.0,432898.0,https://anaconda.org/conda-forge/flask-swagger,2019-04-20 13:39:31.818000,45713.0,3.0,,,,,,,,,,,,,,,,,,
365,django-markdown-editor,agusmakmun/django-markdown-editor,,markdown,https://github.com/agusmakmun/django-markdown-editor,https://github.com/agusmakmun/django-markdown-editor,2016-12-27 18:33:34.000000,2021-02-18 19:36:34.000000,2020-12-11 00:48:51.000000,509.0,25.0,71.0,416.0,245.0,"Awesome Django Markdown Editor, supported for Bootstrap & Semantic-UI.",22.0,24,True,['django'],GPL-3.0,2020-12-11 00:51:43.000000,1.5.8,46.0,,2881.0,,martor,402.0,362.0,https://pypi.org/project/martor,2020-12-11 00:49:40.000000,40.0,2881.0,,,,3.0,,,,,,,,,,,,,,,,,,
366,drf-spectacular,tfranzel/drf-spectacular,,openapi-utils,https://github.com/tfranzel/drf-spectacular,https://github.com/tfranzel/drf-spectacular,2020-03-01 22:36:54.000000,2021-02-25 10:35:58.000000,2021-02-23 21:48:44.000000,55.0,25.0,209.0,370.0,522.0,Sane and flexible OpenAPI 3 schema generation for Django REST framework.,31.0,24,True,['openapi'],BSD-3-Clause,2021-02-10 23:12:55.000000,0.13.2,28.0,,29417.0,,drf-spectacular,170.0,170.0,https://pypi.org/project/drf-spectacular,2021-02-10 23:12:55.000000,0.0,29417.0,,,,3.0,,,,,,,,,,,,,,,,,,
367,deform,Pylons/deform,,forms,https://github.com/Pylons/deform,https://github.com/Pylons/deform,2011-02-16 06:29:46.000000,2021-02-22 11:59:11.000000,2021-02-22 11:47:12.000000,154.0,47.0,135.0,353.0,,A Python HTML form library.,100.0,24,True,,BSD-3-Clause,2020-12-15 23:27:03.000000,2.0.15,40.0,,3255.0,,deform,1028.0,680.0,https://pypi.org/project/deform,2020-12-10 12:40:05.000000,348.0,3255.0,,,,3.0,,,,,,,,,,,,,,,,,,
368,django-robots,jazzband/django-robots,,django-utils,https://github.com/jazzband/django-robots,https://github.com/jazzband/django-robots,2009-09-20 15:27:41.000000,2021-02-10 21:11:25.000000,2021-01-30 09:49:59.000000,74.0,13.0,37.0,338.0,290.0,A Django app for managing robots.txt files following the robots exclusion protocol.,37.0,24,True,['django'],BSD-3-Clause,2020-01-04 20:45:05.000000,4.0,22.0,,8723.0,,django-robots,1807.0,709.0,https://pypi.org/project/django-robots,2020-01-04 20:48:23.000000,1098.0,8723.0,,,,3.0,,,,,,,,,,,,,,,,,,
369,Flask-OpenID,mitsuhiko/flask-openid,,auth,https://github.com/mitsuhiko/flask-openid,https://github.com/mitsuhiko/flask-openid,2010-05-06 11:08:54.000000,2020-10-10 13:35:12.444000,2016-05-09 11:31:09.000000,61.0,5.0,34.0,205.0,85.0,Flask-OpenID adds openid support to flask applications.,11.0,24,False,['flask'],BSD-3-Clause,2015-09-14 13:42:21.000000,1.2.5,12.0,,328076.0,conda-forge/flask-openid,flask-openid,6906.0,4246.0,https://pypi.org/project/flask-openid,2015-09-14 13:42:21.000000,2660.0,326870.0,https://anaconda.org/conda-forge/flask-openid,2020-10-10 13:35:12.444000,61520.0,3.0,,,,,,,,,,,,,,,,,,
370,guillotina,plone/guillotina,,web-frameworks,https://github.com/plone/guillotina,https://github.com/plone/guillotina,2017-03-01 16:12:44.000000,2021-02-25 14:53:17.000000,2021-02-25 14:42:27.000000,41.0,47.0,164.0,153.0,3152.0,Python AsyncIO data API to manage billions of resources.,46.0,24,True,,BSD-3-Clause,2021-02-09 15:14:57.000000,6.1.5,565.0,,1316.0,,guillotina,163.0,111.0,https://pypi.org/project/guillotina,2021-02-09 15:14:57.000000,52.0,1316.0,,,,3.0,,,,,,,,,,,,,,,,,,
