,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,labels,latest_stable_release_published_at,latest_stable_release_number,release_count,github_release_downloads,monthly_downloads,conda_id,pypi_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,brew_id,maven_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,conda_dependent_project_count,new_addition,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,licenses,apt_id
478,pyngrok,alexdlaird/pyngrok,,others,https://github.com/alexdlaird/pyngrok,https://github.com/alexdlaird/pyngrok,MIT,2018-12-16 22:12:33.000000,2021-04-21 23:43:02.000000,2021-04-21 23:42:50.000000,26.0,,49.0,179.0,,A Python wrapper for ngrok.,8.0,20,True,,2021-03-26 01:04:59.000000,5.0.5,75.0,,62377.0,conda-forge/pyngrok,pyngrok,10.0,,https://pypi.org/project/pyngrok,2021-03-26 01:04:59.000000,10.0,60884.0,https://anaconda.org/conda-forge/pyngrok,2021-03-26 02:41:50.385000,20909.0,3.0,,,,,,,,,,,True,,,,,,,,
479,flask-msearch,honmaple/flask-msearch,,flask-utils,https://github.com/honmaple/flask-msearch,https://github.com/honmaple/flask-msearch,BSD-3-Clause,2017-04-15 16:31:48.000000,2021-06-05 18:11:41.000000,2021-06-04 02:17:35.000000,27.0,13.0,31.0,178.0,59.0,Full text search for flask.,4.0,20,True,['flask'],2020-05-18 15:17:04.000000,0.2.9,22.0,,702.0,,flask-msearch,230.0,218.0,https://pypi.org/project/flask-msearch,2021-06-04 02:18:48.000000,12.0,702.0,,,,3.0,,,,,,,,,,,,,,,,,,,
480,Spectree,0b01001001/spectree,,openapi-utils,https://github.com/0b01001001/spectree,https://github.com/0b01001001/spectree,Apache-2.0,2019-12-01 07:04:07.000000,2021-06-30 02:00:26.000000,2021-06-30 01:44:09.000000,38.0,10.0,46.0,112.0,320.0,API spec validator and OpenAPI document generator for Python web frameworks.,16.0,20,True,['openapi'],2021-06-30 01:59:57.000000,0.6.0,36.0,,6153.0,,spectree,13.0,13.0,https://pypi.org/project/spectree,2021-06-30 02:00:26.000000,0.0,6153.0,,,,3.0,,,,,,,,,,,,,,,,,,,
481,markdown-include,cmacmackin/markdown-include,,markdown,https://github.com/cmacmackin/markdown-include,https://github.com/cmacmackin/markdown-include,GPL-3.0,2015-01-09 01:12:35.000000,2020-12-15 14:15:51.000000,2020-08-20 23:05:51.000000,29.0,9.0,10.0,56.0,40.0,Provides syntax for Python-Markdown which allows for the inclusion of the contents of other Markdown documents.,8.0,20,True,,2020-08-20 23:10:25.000000,0.6.0,9.0,,56695.0,,markdown-include,1274.0,960.0,https://pypi.org/project/markdown-include,2020-08-20 23:10:25.000000,314.0,56695.0,,,,3.0,,,,,,,,,,,,,,,,,,,
482,beautifulsoup4,,,web-scraping,,http://www.crummy.com/software/BeautifulSoup/bs4/,MIT,2017-02-22 14:59:00.739000,2020-10-03 17:19:11.351000,,,,,,,Screen-scraping library.,,20,True,,2020-10-03 15:37:19.000000,4.9.3,33.0,,18041834.0,conda-forge/beautifulsoup4,beautifulsoup4,61666.0,,https://pypi.org/project/beautifulsoup4,2020-10-03 15:37:19.000000,61666.0,17959184.0,https://anaconda.org/conda-forge/beautifulsoup4,2020-10-03 17:19:11.351000,4380484.0,3.0,,,,,,,,,,,,,,,,,,,
483,dirsearch,maurosoria/dirsearch,,web-scraping,https://github.com/maurosoria/dirsearch,https://github.com/maurosoria/dirsearch,GPL-2.0,2013-04-30 15:57:40.000000,2021-07-01 15:09:03.000000,2021-06-28 13:02:56.000000,1603.0,29.0,280.0,6318.0,1838.0,Web path scanner.,80.0,19,True,,2020-09-26 18:38:46.000000,0.4.0,16.0,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
484,httpstat,reorx/httpstat,,http-clients,https://github.com/reorx/httpstat,https://github.com/reorx/httpstat,MIT,2016-08-30 06:30:59.000000,2020-12-24 05:55:39.000000,2020-12-24 05:55:08.000000,316.0,6.0,19.0,4803.0,91.0,curl statistics made simple.,4.0,19,True,,2020-12-24 05:55:02.000000,1.3.1,8.0,51.0,2366.0,,httpstat,9.0,9.0,https://pypi.org/project/httpstat,2020-12-24 05:55:02.000000,,2366.0,,,,3.0,,,,,,,,,,,,,,,,,,,
485,Mockoon,mockoon/mockoon,,testing,https://github.com/mockoon/mockoon,https://github.com/mockoon/mockoon,MIT,2017-07-17 13:19:16.000000,2021-07-01 13:31:23.000000,2021-07-01 13:31:06.000000,169.0,37.0,314.0,2932.0,,"Mockoon is the easiest and quickest way to run mock APIs locally. No remote deployment, no account required, open..",35.0,19,True,['openapi'],2021-05-19 09:12:11.000000,1.14.1,22.0,28961.0,827.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
486,pyload,pyload/pyload,,others,https://github.com/pyload/pyload,https://github.com/pyload/pyload,AGPL-3.0,2013-02-10 13:12:02.000000,2021-06-30 17:24:29.000000,2021-04-28 23:03:47.000000,621.0,164.0,2673.0,2251.0,,The free and open-source Download Manager written in pure Python.,207.0,19,True,,2020-02-20 21:04:56.000000,0.4.20,28.0,66958.0,2985.0,,pyload-ng,0.0,,https://pypi.org/project/pyload-ng,2021-04-28 23:10:34.000000,0.0,2266.0,,,,3.0,,,,,,,,,,,,,,,,,,,
487,Strawberry GraphQL,strawberry-graphql/strawberry,,graphql,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55.000000,2021-07-01 13:42:50.000000,2021-07-01 13:42:50.000000,117.0,113.0,136.0,1054.0,,A new GraphQL library for Python.,73.0,19,True,['graphql'],2021-06-22 09:00:06.000000,0.67.1,231.0,215.0,41119.0,,strawberry-graphql,2.0,,https://pypi.org/project/strawberry-graphql,2021-06-22 09:00:18.000000,2.0,41096.0,,,,3.0,,,,,,,,,,,,,,,,,,,
488,merchant,agiliq/merchant,,django-utils,https://github.com/agiliq/merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58.000000,2021-06-10 17:33:06.000000,2015-07-08 05:29:26.000000,165.0,24.0,40.0,965.0,684.0,A Django app to accept payments from various payment processors via Pluggable backends.,49.0,19,False,['django'],,,9.0,,143.0,,django-merchant,25.0,19.0,https://pypi.org/project/django-merchant,2013-12-02 07:13:21.000000,6.0,143.0,,,,3.0,,,,,,,,,,,,,,,,,,,
489,fastapi-users,frankie567/fastapi-users,,auth,https://github.com/frankie567/fastapi-users,https://github.com/frankie567/fastapi-users,MIT,2019-10-05 15:40:31.000000,2021-06-27 22:52:06.000000,2021-06-25 14:45:31.000000,85.0,2.0,143.0,946.0,392.0,Ready-to-use and customizable users management for FastAPI.,20.0,19,True,['fastapi'],2021-05-20 06:56:38.000000,6.1.0,47.0,,6623.0,,fastapi-users,,,https://pypi.org/project/fastapi-users,2021-05-20 06:56:13.000000,,6623.0,,,,3.0,,,,,,,,,,,,,,,,,,,
490,justpy,elimintz/justpy,,web-frameworks,https://github.com/elimintz/justpy,https://github.com/elimintz/justpy,Apache-2.0,2019-06-17 13:38:23.000000,2021-05-24 05:46:01.000000,2020-10-14 17:50:29.000000,46.0,54.0,172.0,721.0,108.0,An object oriented high-level Python Web Framework that requires no frontend programming.,1.0,19,True,,2020-10-14 18:15:18.000000,0.1.5,14.0,,1862.0,,justpy,62.0,62.0,https://pypi.org/project/justpy,2020-10-14 17:56:08.000000,0.0,1862.0,,,,3.0,,,,,,,,,,,True,,,,,,,,
491,opentelemetry-python,open-telemetry/opentelemetry-python,,monitoring,https://github.com/open-telemetry/opentelemetry-python,https://github.com/open-telemetry/opentelemetry-python,Apache-2.0,2019-05-07 21:13:30.000000,2021-07-01 05:23:16.000000,2021-06-30 22:46:07.000000,207.0,81.0,686.0,610.0,,OpenTelemetry Python API and SDK.,111.0,19,True,,2021-06-02 01:26:04.000000,1.3.0,26.0,,2702.0,,timing-asgi,,,https://pypi.org/project/timing-asgi,2020-11-13 11:48:35.000000,,2702.0,,,,3.0,,,,,,,,,,,True,,,,,,,,
492,tornadio2,mrjoes/tornadio2,,websocket,https://github.com/mrjoes/tornadio2,https://github.com/mrjoes/tornadio2,Apache-2.0,2011-09-28 10:15:54.000000,2020-08-16 16:25:21.000000,2013-08-25 06:52:07.000000,109.0,13.0,47.0,533.0,143.0,Python socket.io server implementation on top of Tornado framework.,15.0,19,False,,2012-10-22 08:16:33.000000,0.0.4,3.0,,954.0,,tornadio2,322.0,162.0,https://pypi.org/project/tornadio2,2012-10-22 08:16:33.000000,160.0,954.0,,,,3.0,,,,,,,,,,,,,,,,,,,
493,Lassie,michaelhelmick/lassie,,web-scraping,https://github.com/michaelhelmick/lassie,https://github.com/michaelhelmick/lassie,MIT,2013-07-30 20:41:39.000000,2020-12-16 20:27:03.000000,2020-12-16 20:25:31.000000,41.0,10.0,29.0,525.0,214.0,Web Content Retrieval for Humans.,14.0,19,True,,2020-12-16 20:27:03.000000,0.11.9,36.0,,1101.0,,lassie,40.0,26.0,https://pypi.org/project/lassie,2020-12-16 20:27:03.000000,14.0,1101.0,,,,3.0,,,,,,,,,,,,,,,,,,,
494,flask-mongorest,closeio/flask-mongorest,,web-frameworks,https://github.com/closeio/flask-mongorest,https://github.com/closeio/flask-mongorest,BSD-3-Clause,2012-06-12 18:40:14.000000,2020-12-24 03:07:35.000000,2020-10-27 14:08:18.000000,89.0,27.0,37.0,517.0,300.0,Restful API framework wrapped around MongoEngine.,18.0,19,True,['flask'],2019-08-26 10:57:49.000000,0.3.0,7.0,,172.0,,Flask-MongoRest,73.0,46.0,https://pypi.org/project/Flask-MongoRest,2019-08-26 10:51:10.000000,27.0,172.0,,,,3.0,,,,,,,,,,,,,,,,,,,
495,molotov,loads/molotov,,testing,https://github.com/loads/molotov,https://github.com/loads/molotov,Apache-2.0,2015-05-04 09:17:25.000000,2021-02-26 02:12:52.000000,2020-12-21 16:05:39.000000,25.0,18.0,84.0,336.0,445.0,Load Testing Tool.,12.0,19,True,,2017-03-22 08:05:08.000000,0.6.2,16.0,,951.0,,molotov,84.0,64.0,https://pypi.org/project/molotov,2020-11-18 09:13:33.000000,20.0,951.0,,,,3.0,,,,,,,,,,,,,,,,,,,
496,fastapi-code-generator,koxudaxi/fastapi-code-generator,,fastapi-utils,https://github.com/koxudaxi/fastapi-code-generator,https://github.com/koxudaxi/fastapi-code-generator,MIT,2020-06-14 10:49:14.000000,2021-06-27 14:54:37.000000,2021-06-27 14:54:05.000000,22.0,12.0,18.0,248.0,248.0,This code generator creates FastAPI app from an openapi file.,9.0,19,True,"['fastapi', 'openapi']",2021-06-17 15:47:55.000000,0.2.7,29.0,,1159.0,,fastapi-code-generator,,,https://pypi.org/project/fastapi-code-generator,2021-06-17 15:47:55.000000,,1159.0,,,,2.0,,,,,,,,,,,,,,,,,,,
497,flask-jsonrpc,cenobites/flask-jsonrpc,,flask-utils,https://github.com/cenobites/flask-jsonrpc,https://github.com/cenobites/flask-jsonrpc,BSD-3-Clause,2012-12-14 18:33:24.000000,2020-11-07 16:58:26.000000,2020-11-07 16:58:19.000000,59.0,5.0,52.0,230.0,177.0,A basic JSON-RPC implementation for your Flask-powered sites.,11.0,19,True,['flask'],2012-04-28 13:01:16.000000,0.1.3,15.0,,508.0,,rpc,170.0,164.0,https://pypi.org/project/rpc,2012-04-28 13:01:16.000000,6.0,508.0,,,,3.0,,,,,,,,,,,,,,,,,,,
498,fastapi-versioning,DeanWay/fastapi-versioning,,fastapi-utils,https://github.com/DeanWay/fastapi-versioning,https://github.com/DeanWay/fastapi-versioning,MIT,2019-12-02 23:40:07.000000,2021-06-24 10:41:56.000000,2021-05-18 17:51:54.000000,27.0,12.0,13.0,210.0,87.0,api versioning for fastapi web applications.,15.0,19,True,['fastapi'],2021-05-18 17:53:07.000000,0.9.1,9.0,,13433.0,,fastapi-versioning,1.0,,https://pypi.org/project/fastapi-versioning,2021-05-18 17:53:07.000000,1.0,13433.0,,,,2.0,,,,,,,,,,,,,,,,,,,
499,openapi-python-client,triaxtec/openapi-python-client,,openapi-utils,https://github.com/openapi-generators/openapi-python-client,https://github.com/openapi-generators/openapi-python-client,MIT,2020-02-15 19:33:46.000000,2021-06-30 13:16:51.000000,2021-06-30 13:16:50.000000,37.0,30.0,121.0,182.0,,Generate modern Python clients from OpenAPI.,24.0,19,True,['openapi'],2021-06-14 00:40:17.000000,0.9.2,36.0,,13380.0,,openapi-python-client,,,https://pypi.org/project/openapi-python-client,2021-06-14 00:40:17.000000,,13380.0,,,,3.0,,,,,,,,,,,,openapi-generators/openapi-python-client,,,,,,,
